Event, subcl, eta_center, phi_center, time_center, eta_sig, phi_sig, etaphi_cov, timeeta_cov, energy, sw+
7533, 0, -0.0361804, 0.859825, 0.0721991, 0.0234315, 0.0182722, -0.0198885, -0.214611, 52.6492, 0.94146
7535, 0, -0.294453, 1.7337, 0.179678, 0.0185418, 0.0192449, 0.00153799, 0.0259898, 170.655, 0.263862
7537, 0, -1.04542, 1.81525, -0.392591, 0.0189027, 0.0461899, 0.0919209, 0.0247666, 105.745, 0.272644
7538, 0, 1.22063, 5.82315, -0.023181, 0.0179289, 0.0220173, 0.056602, -0.0411061, 438.114, 0.243418
7541, 0, -0.11837, 3.76284, 0.334938, 0.0199154, 0.0181717, -0.020823, 0.12944, 68.1642, 0.310911
7545, 0, -1.11221, 3.76125, -0.193602, 0.0186487, 0.0188601, 0.00413281, -0.0456785, 857.227, 0.151286
7547, 0, -1.34201, 0.248134, -0.137277, 0.0209151, 0.0307131, 0.293678, -0.208117, 590.991, 0.519228
7554, 0, -0.919224, 1.19437, -0.169017, 0.0195959, 0.0201512, 0.000122239, -0.307914, 786.82, 0.553933
7558, 0, -0.7878, 5.49139, -0.677078, 0.0254657, 0.0464148, -0.0663495, -0.0529573, 16.7245, 0.979974
7564, 0, -1.11847, 1.91998, -0.116569, 0.0193254, 0.025267, -0.0286901, 0.198891, 57.0195, 0.606966
794, 0, 1.17542, 2.66364, -0.263468, 0.0196826, 0.018569, 0.0102801, 0.177967, 279.61, 0.697935
795, 0, -0.208093, 4.84108, 0.243746, 0.0182699, 0.0189808, -0.00237873, -0.0221935, 123.181, 0.252795
7583, 0, 0.489978, 3.1482, 0.352467, 0.0187427, 0.019384, -0.00529271, 0.0429191, 496.987, 0.224067
7584, 0, -0.646476, 2.3353, -0.189751, 0.0208583, 0.0255882, -0.0420265, -0.0234116, 105.329, 0.817055
7592, 0, -0.886169, 2.0668, 0.0125645, 0.0216598, 0.05624, -0.0154218, -0.29704, 28.0516, 0.142225
7596, 0, 0.923763, 4.99317, 0.307957, 0.0180918, 0.0200341, -0.00256919, 0.0919078, 58.4647, 0.704437
7600, 0, 0.59765, 4.88049, -0.10357, 0.0194501, 0.0190077, 0.0204491, 0.0289719, 159.691, 0.437863
7607, 0, 1.12986, 3.02642, 0.0391655, 0.0185315, 0.0336091, 0.036955, 0.0421879, 373.404, 0.386517
7613, 0, -0.771171, 5.60595, 0.250796, 0.0196808, 0.0208336, 0.0061689, -0.168719, 292.994, 1.05901
7618, 0, -0.0703502, 4.12583, 0.221186, 0.0195783, 0.020587, -0.00793247, 0.0717296, 486.954, 0.476787
7620, 0, 1.34343, 0.937884, 0.0887772, 0.0191145, 0.01932, 0.0160316, 0.163567, 1123.29, 0.294038
7621, 0, -0.108946, 3.65884, 0.861495, 0.0238641, 0.0206243, 0.215525, 0.211318, 13.2315, 1.07149
7623, 0, 1.27572, 5.85267, 0.342129, 0.0214355, 0.0476127, -0.345062, 0.169389, 279.594, 0.243594
7624, 0, -0.732752, 4.33796, 0.0998895, 0.0190463, 0.0193558, -0.0126735, -0.0162155, 234.648, 0.30157
7629, 0, 1.3964, 2.74941, -6.64483e-05, 0.0213644, 0.100989, -0.324777, -0.0181821, 59.9205, 0.567817
7632, 0, -0.102565, 0.68993, -0.0119558, 0.0199548, 0.0192459, 0.0843455, -0.00377119, 95.3262, 0.209646
7633, 0, -0.928945, 1.48488, -0.238891, 0.0197993, 0.0259783, -0.00723427, -0.0287313, 480.652, 0.972518
7639, 0, -0.291485, 0.271088, 0.396205, 0.0238363, 0.0202317, -0.163942, -0.293634, 19.764, 0.965189
7646, 0, 1.25869, 5.76853, -0.183576, 0.0202625, 0.0680109, 0.192331, 0.0532759, 67.7489, 0.642832
7657, 0, 1.04977, 3.15156, 0.17182, 0.0214516, 0.0304527, -0.279312, 0.0123679, 60.4699, 0.937815
7662, 0, -0.71241, 2.99612, 0.0995593, 0.0182732, 0.0188631, 0.00282406, -0.0994346, 92.04, 0.197034
7664, 0, -0.679048, 3.28606, 0.184278, 0.0182401, 0.0187951, -0.00145904, 0.080187, 123.426, 0.200183
7674, 0, 0.172383, 5.70067, 0.0445605, 0.0188855, 0.019755, -0.00498756, 0.00289511, 534.556, 0.322557
7675, 0, 1.28811, 5.85711, 0.489787, 0.0218852, 0.0479281, -0.346962, 0.0250386, 103.783, 0.491711
7676, 0, 0.765681, 0.274995, 0.142092, 0.0188294, 0.0196925, 0.000870304, 0.107625, 257.85, 0.294741
7684, 0, -0.0305895, 5.14252, 0.0938447, 0.0186428, 0.0189892, -0.00710854, 0.0662536, 433.916, 0.191837
7689, 0, 0.505601, 0.617511, -0.00705194, 0.018668, 0.0297998, -0.0040065, 0.118175, 87.3868, 0.357147
7690, 0, 1.16901, 5.18069, -0.0868068, 0.0182618, 0.0297266, -0.00423202, -0.0759775, 157.507, 1.08406
7702, 0, -0.865116, 4.53274, 0.200768, 0.0252474, 0.0231449, -0.283505, 0.0295508, 25.6055, 1.08895
7708, 0, 0.383787, 5.95589, -0.198083, 0.0190145, 0.0196223, -0.0269278, 0.0466657, 277.435, 0.382526
7714, 0, 0.613495, 4.38896, -0.00240767, 0.0186751, 0.0188507, -0.0180683, -0.074022, 53.3077, 0.335893
7715, 0, 0.0133211, 4.56025, 0.194911, 0.0188054, 0.0194464, -0.0194035, -0.235855, 149.434, 0.325391
7716, 0, -0.171538, 0.0782003, 0.0649576, 0.0188103, 0.0188913, -0.00428664, 0.0640795, 149.94, 0.210122
7719, 0, 0.123222, 1.84133, 0.175346, 0.0235046, 0.0192358, 0.104815, -0.313579, 37.4358, 0.76422
7729, 0, -0.362962, 3.24374, 0.137717, 0.0186004, 0.0205719, -0.00667028, -0.0130191, 416.835, 1.1256
7732, 0, -0.172724, 0.495991, 0.415972, 0.0234517, 0.0244658, 0.0101621, -0.103838, 100.785, 0.604696
82, 0, 0.876227, 0.169179, 0.190288, 0.0193283, 0.0200781, 0.00592495, 0.0509707, 72.2764, 0.25559
816, 0, 1.15134, 3.2171, -0.246485, 0.0195247, 0.0271029, -0.0425522, 0.123616, 108.6, 0.836668
7735, 0, 0.244398, 0.583107, 0.14242, 0.0190574, 0.0227068, -0.0289764, 0.0538106, 519.897, 0.254896
7737, 0, 0.975131, 4.69246, 0.0219559, 0.0181667, 0.029024, 0.00527478, 0.0525408, 86.5283, 0.142413
7748, 0, 0.896269, 0.347338, -0.0785174, 0.0216699, 0.0214881, 0.0865343, 0.0449178, 113.382, 0.460993
7750, 0, -1.31066, 3.5694, -0.0658944, 0.0197338, 0.0201816, -0.107164, -0.249551, 573.539, 0.228612
7752, 0, -0.137607, 0.186632, 0.0344917, 0.0185515, 0.0190485, 0.01264, 0.0291027, 389.493, 0.201375
7754, 0, -0.00937541, 3.93521, -0.137503, 0.0194143, 0.019102, -0.0298454, -0.157317, 317.784, 0.1291
7759, 0, -0.0152271, 0.621989, 0.17239, 0.0190999, 0.0191078, -0.00951996, 0.102191, 88.7967, 0.309033
7783, 0, 0.541087, 1.7169, 0.138371, 0.0188565, 0.0198286, 0.00845892, 0.0445013, 460.812, 0.299998
7788, 0, -0.121503, 4.77482, -0.218691, 0.0183373, 0.0184996, -7.43829e-05, -0.0812819, 79.1338, 0.171955
7791, 0, 1.37706, 5.50555, -0.211993, 0.0187058, 0.0306545, -0.0724737, -0.0961131, 107.121, 0.805195
7798, 0, -0.703607, 5.56548, 1.93139, 0.0244254, 0.0283763, -0.401718, -0.0561865, 13.774, 1.34896
7811, 0, 0.432043, 1.2957, 0.174221, 0.0188021, 0.0212371, -0.00443262, 0.0822261, 104.295, 1.20769
818, 0, -0.844306, 4.6271, 0.30944, 0.0214486, 0.0387458, -0.0588006, 0.0464497, 18.0055, 1.07663
824, 0, 0.594303, 3.99622, -0.164753, 0.0188774, 0.0204681, 0.00444656, 0.028515, 376.786, 0.81094
7814, 0, 0.529496, 5.62895, 0.356243, 0.0195091, 0.0187597, 0.00759856, -0.0618599, 482.707, 0.454358
7815, 0, 1.32581, 1.78824, 0.110294, 0.0196524, 0.0201902, -0.0199387, 0.0186502, 524.936, 0.129033
7823, 0, -0.364888, 4.73886, 0.138846, 0.0183735, 0.019653, -0.00133048, -0.0331795, 78.1058, 0.223225
7826, 0, -0.174678, 3.66567, 0.289947, 0.0239234, 0.0246441, -0.307156, -0.293592, 11.472, 1.11306
7830, 0, 1.39119, 4.92279, 0.290203, 0.0182832, 0.0211487, 0.00625396, 0.104031, 92.0893, 0.834442
7831, 0, 1.23022, 5.7597, 0.365808, 0.0232375, 0.0244163, -0.254283, 0.0716974, 37.9722, 1.04229
7832, 0, -0.872547, 4.77375, -0.208388, 0.0182433, 0.0183949, -0.00995008, -0.0620902, 73.0089, 0.168971
7840, 0, 1.33308, 5.31651, 0.0277632, 0.0195961, 0.0189656, 0.0160185, -0.0191578, 93.5401, 0.931776
7845, 0, 0.975347, 1.68033, 0.161436, 0.0187711, 0.0219629, 0.0663786, -0.172617, 106.596, 0.459795
7854, 0, 0.776106, 4.57337, 0.750393, 0.0223378, 0.0224325, -0.0354186, -0.115698, 46.974, 0.431008
7868, 0, -0.167321, 1.17276, 0.0729395, 0.0196726, 0.0195432, -0.00762786, 0.110456, 135.452, 0.78383
7873, 0, -1.03144, 4.42521, -0.259937, 0.0196445, 0.0425106, 0.00171212, -0.0580837, 171.709, 0.503698
7883, 0, -0.238492, 0.965733, 0.138375, 0.0189139, 0.0192058, -0.0111697, 0.0399788, 34.9951, 0.509679
7888, 0, 0.694292, 6.25814, 0.302789, 0.0184243, 0.0183908, 0.0122566, -0.258006, 55.3466, 0.179168
7889, 0, -0.455511, 3.65694, 0.157883, 0.0185663, 0.0193337, 0.00331572, 0.0165563, 221.147, 0.05935
7890, 0, 0.888831, 6.01393, 0.0712836, 0.01875, 0.0195483, 0.00376668, 0.0849311, 444.018, 0.277716
7892, 0, 0.940568, 0.11157, -0.102419, 0.0183088, 0.0189947, 0.0051285, -0.056486, 644.315, 0.190585
832, 0, -0.543671, 3.18972, 0.0345041, 0.018643, 0.0214444, -0.00141257, 0.0511579, 114.039, 1.05413
835, 0, -0.358176, 0.184253, -0.376634, 0.0235058, 0.0274305, -0.304889, -0.294908, 28.7987, 1.45989
7897, 0, -0.300477, 1.75328, -0.166876, 0.019527, 0.018392, 0.00324589, -0.0566184, 66.9133, 0.563402
7904, 0, 1.1872, 0.951499, 0.220725, 0.0186776, 0.018866, 0.00907134, -0.0510271, 868.1, 0.209596
7906, 0, 0.0491313, 0.672328, 0.373223, 0.0183491, 0.0184546, -0.00088173, 0.0257528, 80.7611, 0.151786
7921, 0, -0.362351, 0.184412, -0.0216184, 0.0202825, 0.0236793, -0.143033, 0.151065, 41.0276, 0.649468
7929, 0, 0.987544, 3.23637, 0.147329, 0.019567, 0.0187622, 0.00714223, -0.143535, 615.117, 0.53991
7933, 0, -0.92289, 2.10522, 0.151988, 0.0230679, 0.018553, -0.00468476, 0.334609, 36.7082, 0.821337
7939, 0, 1.28022, 3.01102, 0.130341, 0.0206211, 0.0502792, -0.0797211, 0.185975, 252.13, 1.33918
7941, 0, -0.014005, 4.88066, -0.187117, 0.0191278, 0.0310947, -0.0541337, -0.0258105, 280.172, 0.320574
7954, 0, 0.977567, 4.654, 0.408335, 0.018958, 0.019506, 0.00767092, 0.0471905, 104.771, 0.501541
7959, 0, 1.09495, 3.12037, 0.0105684, 0.0182869, 0.0194856, 0.0063018, -0.101412, 135.868, 0.497138
7960, 0, -0.487305, 0.0187772, 0.307748, 0.0197283, 0.0337577, 0.0501757, 0.0684323, 176.122, 0.43241
7960, 1, -0.997326, 6.04383, 0.249699, 0.0193814, 0.018458, 0.0159856, -0.0116233, 152.031, 0.479018
7963, 0, -0.627046, 0.0946675, -0.134091, 0.0247333, 0.0261374, 0.0682787, -0.0827604, 211.994, 1.05782
7968, 0, 0.113613, 1.73947, 0.130266, 0.0222175, 0.0305623, -0.105176, -0.0973527, 40.7703, 0.767214
840, 0, 0.730775, 4.86869, 0.0666311, 0.02257, 0.0234508, 0.00381168, -0.0113912, 111.788, 0.416063
7986, 0, -0.138647, 2.50211, 0.134681, 0.0183887, 0.0187695, -0.00545577, -0.0389912, 409.222, 0.202832
7987, 0, -0.225799, 3.86519, 0.343716, 0.0188364, 0.0193599, -0.00646853, 0.0343176, 412.111, 0.208565
7992, 0, -0.208973, 4.96681, -0.130543, 0.0185525, 0.0196202, -0.0101649, -0.0515082, 494.335, 0.318357
7998, 0, -0.380689, 5.17302, -0.617928, 0.0181139, 0.0196278, -0.000197223, 0.194078, 36.9881, 0.438712
8019, 0, -0.401091, 6.22949, -0.101283, 0.0189338, 0.02016, -0.00519456, 0.156132, 133.415, 0.929131
8030, 0, -1.30774, 0.128882, -0.0631139, 0.0206559, 0.0567643, -0.0681699, -0.26457, 39.0096, 1.01911
8032, 0, -1.3159, 6.11136, -0.00374892, 0.0224722, 0.0279246, 0.119875, -0.186872, 133.917, 0.322908
8033, 0, -0.597787, 1.1259, 0.0320025, 0.0193055, 0.0188343, -0.0180681, 0.150437, 123.407, 0.401723
8037, 0, 0.279699, 1.13275, -0.202434, 0.0188371, 0.0196432, 0.000465492, 0.0279996, 52.3754, 1.18643
8038, 0, -1.22203, 4.78567, -0.124149, 0.0198704, 0.0625047, -0.3862, -0.0839404, 50.134, 0.238547
8040, 0, -1.23151, 5.13098, 0.203659, 0.0227112, 0.0283251, 0.293704, 0.0664993, 25.6097, 1.28532
8041, 0, 0.408808, 3.70968, 0.129378, 0.0198115, 0.0190241, -0.00251483, -0.0254071, 126.16, 0.930128
8042, 0, -0.101201, 6.20233, 0.385689, 0.0190012, 0.0201767, -0.00842063, -0.120073, 367.18, 0.330495
8045, 0, 0.542452, 0.78821, 0.117773, 0.0183075, 0.0426839, 0.00346916, -0.0872095, 91.8251, 0.220628
8046, 0, 0.871779, 1.76609, -0.131493, 0.0182578, 0.0205495, -0.00454217, 0.0167114, 98.7138, 0.915257
8051, 0, 0.695783, 0.619572, -0.406479, 0.0182681, 0.0187758, 0.00504277, 0.107816, 145.222, 0.168868
850, 0, -0.658565, 3.11346, 0.143776, 0.0189574, 0.0188156, -0.0317772, 0.121511, 32.206, 0.195912
8057, 0, -0.294177, 0.322538, 0.144732, 0.0183897, 0.0184392, 0.00110139, 0.104266, 66.9142, 0.168319
8067, 0, -0.793847, 5.5058, -1.05156, 0.0241597, 0.0253412, -0.337219, -0.106841, 22.4049, 1.4807
8071, 0, -0.327839, 4.77423, 0.0244855, 0.0191411, 0.0191596, -0.00445697, -0.123754, 573.789, 0.2356
8072, 0, -0.175766, 4.44119, 0.224427, 0.0186861, 0.0186724, 0.00747681, 0.169804, 54.7132, 0.302969
8074, 0, 0.329105, 3.3063, 0.228428, 0.0183718, 0.0187416, 0.000432571, -0.0375704, 52.9556, 0.106022
8090, 0, -0.0714091, 6.23922, -0.121161, 0.019418, 0.0185118, 0.00999298, 0.116878, 86.2002, 0.328395
8101, 0, 0.94695, 3.09286, 0.26848, 0.022896, 0.023705, 0.0424345, 0.0540001, 134.313, 0.55969
8106, 0, -1.21963, 0.495371, -0.076248, 0.0183856, 0.0185998, 0.000782492, -0.0239055, 161.735, 0.175832
8110, 0, -0.0318314, 1.00524, 0.367157, 0.0181979, 0.0184397, -0.0196677, 0.24288, 35.0048, 0.188892
856, 0, 0.171327, 5.39846, -0.413249, 0.0192563, 0.0208602, -0.00627978, -0.0473506, 418.864, 0.198431
861, 0, -0.515509, 3.63805, 0.0889487, 0.0199393, 0.0261257, -0.0250329, 0.0323878, 231.103, 0.898206
862, 0, 1.09389, 5.43625, 0.182522, 0.0186666, 0.0191519, 0.00960061, -0.0826996, 346.036, 0.286316
8141, 0, 1.01232, 0.712339, -0.097918, 0.0203832, 0.0493734, 0.260468, 0.0346736, 111.993, 0.281311
8145, 0, 0.167973, 5.98485, 0.269943, 0.0194899, 0.0208033, -0.00898647, 0.038024, 289.71, 0.943576
8146, 0, -0.310939, 0.273255, 0.989988, 0.0232946, 0.0184084, -0.0022848, 0.279108, 14.1623, 0.951241
8150, 0, -1.39244, 5.54591, -0.037894, 0.0184724, 0.0195653, -0.0096911, -0.0812963, 376.254, 0.438316
8151, 0, 0.959677, 4.73748, 0.235158, 0.0187671, 0.01954, -0.0103929, 0.0124699, 529.334, 0.29719
8153, 0, -0.155662, 4.70137, 0.150657, 0.0182482, 0.018851, 0.000729401, -0.0700131, 171.605, 0.111117
8159, 0, 0.0876778, 4.99855, 0.0499848, 0.0192552, 0.0191884, -0.00819898, -0.140421, 544.636, 0.20061
8164, 0, 0.0921859, 4.89362, 0.189348, 0.0213303, 0.0215906, -0.0493184, 0.193561, 132.694, 0.24648
8168, 0, -0.0416925, 0.971133, 0.341257, 0.0224819, 0.018281, 0.00522329, -0.0718602, 13.1631, 1.19401
8169, 0, 1.10617, 0.0872653, -0.229415, 0.0202216, 0.0620777, 0.228077, -0.201515, 68.6468, 0.332923
8175, 0, -1.42484, 0.158708, 0.160851, 0.0182521, 0.0207619, 0.0069429, 0.0335265, 77.243, 0.63783
8176, 0, 0.524319, 0.0389192, 0.0825119, 0.0184672, 0.0194398, -0.0107304, 0.0723549, 359.971, 0.413207
8177, 0, -0.277725, 4.29913, 0.169469, 0.0184356, 0.0187752, 0.00416006, 0.0579112, 126.957, 0.198113
8179, 0, -0.779664, 5.04058, -0.0961863, 0.0187588, 0.0199041, -0.00243706, -0.0961697, 219.547, 0.869379
8193, 0, 1.06101, 0.665062, -0.145812, 0.0182851, 0.0341204, -0.00612418, 0.0536506, 112.763, 0.264521
8202, 0, -0.15965, 3.76287, -0.246359, 0.0212957, 0.0189612, 0.0409246, 0.258956, 83.4089, 0.421171
8205, 0, 0.950786, 1.65118, 0.302916, 0.0220107, 0.0195592, 0.127194, 0.369838, 37.7052, 1.11738
8212, 0, -0.38021, 0.0942473, -0.288497, 0.018218, 0.0183821, -0.00398011, 0.0199105, 57.8565, 0.180488
8217, 0, -1.11743, 5.59088, 0.0175757, 0.019345, 0.0190079, 0.0200786, 0.00523638, 139.354, 0.515678
8226, 0, -0.277566, 6.04515, -0.0956738, 0.0187896, 0.0194866, -0.00408709, 0.19509, 495.072, 0.224663
8231, 0, -1.20952, 5.15852, -0.046989, 0.0210384, 0.0195632, 0.0577316, -0.174057, 202.74, 0.546696
8235, 0, -0.493097, 5.43285, -0.0899866, 0.0192477, 0.0222764, 0.0149632, -0.142209, 239.789, 0.652938
8236, 0, -0.0108903, 2.59581, 0.329191, 0.0189013, 0.0201531, -0.0278063, -0.0957197, 419.425, 0.627563
8240, 0, -0.82201, 5.14147, 0.159764, 0.0186244, 0.0189762, 0.00511161, -0.0184461, 308.252, 0.168975
8243, 0, 0.712081, 3.33953, 0.130605, 0.0183082, 0.0326124, 0.019623, 0.0905494, 47.5993, 0.902756
8246, 0, -0.751302, 5.48731, -0.0206687, 0.0214404, 0.0185978, 0.0285208, -0.226323, 49.024, 0.591849
8249, 0, 1.35349, 4.19501, -0.23076, 0.019329, 0.0195155, 0.00908577, -0.125794, 902.245, 0.432173
8250, 0, -0.473253, 0.18258, 0.584398, 0.0182169, 0.0190389, -0.00222071, 0.105068, 76.5082, 0.0812245
8258, 0, 1.25908, 5.74776, 0.0245736, 0.0218031, 0.0185004, -0.0255881, -0.0368369, 136.872, 0.543043
8261, 0, 0.61207, 5.00062, 0.241566, 0.0189937, 0.0187738, 0.0176874, 0.0386831, 465.625, 0.231124
8266, 0, 1.20663, 0.0213203, -0.221822, 0.0215709, 0.0457796, 0.439461, -0.222353, 166.545, 1.01403
8268, 0, 0.909948, 5.53915, -0.00582555, 0.0191354, 0.0192685, -0.023209, 0.0473355, 190.064, 0.322079
8273, 0, -1.09499, 6.06167, -0.161936, 0.0186356, 0.0204686, -0.0110108, 0.0197623, 63.3595, 0.202341
8274, 0, -1.01955, 4.77896, 0.0563676, 0.0193828, 0.0256383, -0.00859056, -0.188459, 58.4713, 1.06343
8276, 0, -0.0206279, 0.862382, 0.151767, 0.0276375, 0.0213104, 0.178895, -0.331222, 19.7349, 1.12581
8280, 0, 0.264119, 0.445758, 0.0859478, 0.0192787, 0.0189409, -0.0437658, 0.00247584, 30.5269, 0.357913
8288, 0, 1.03153, 2.95356, -0.01964, 0.0194753, 0.019368, -0.0190544, -0.154565, 433.364, 0.449759
8290, 0, -0.400002, 4.09067, 0.165283, 0.0187437, 0.0252591, -0.00205788, 0.0401091, 309.786, 0.215683
874, 0, -1.1131, 0.186674, -0.127357, 0.018606, 0.0192414, 0.00599222, -0.0348344, 769.96, 0.202615
880, 0, 0.0307624, 0.841678, -0.136311, 0.0184908, 0.0193646, 0.00490454, -0.072256, 345.604, 0.278096
8294, 0, -0.535528, 4.03674, 0.323614, 0.0204559, 0.020627, 0.0688982, -0.130451, 276.274, 1.74447
8311, 0, -0.49623, 2.6956, 0.259208, 0.0213503, 0.0181606, 0.00297654, -0.116553, 17.9985, 0.95276
8320, 0, 0.247447, 5.77196, -0.108967, 0.0236543, 0.0304776, 0.126762, 0.0868, 111.318, 0.860761
8321, 0, -1.04511, 0.711659, 0.0577978, 0.0188502, 0.019921, -0.0138006, 0.105022, 285.938, 0.488712
8329, 0, -0.699497, 4.02556, 0.149517, 0.0219629, 0.0253968, 0.25155, -0.0690269, 42.9259, 1.02703
8335, 0, -1.10874, 1.90086, -0.148489, 0.0219862, 0.0397883, 0.0713668, -0.095509, 224.877, 0.769935
8336, 0, 0.0134031, 0.903817, 0.43986, 0.0184711, 0.0255048, 0.00964711, -0.0315337, 62.6905, 1.06238
8339, 0, -0.635116, 5.96415, 0.00164702, 0.0199684, 0.0197353, -0.0323509, 0.259199, 541.483, 0.996176
8343, 0, -0.192478, 0.0815336, 0.253147, 0.023772, 0.0227146, 0.253426, 0.189421, 40.4524, 1.18643
8345, 0, 0.537697, 0.744718, 0.325009, 0.0226362, 0.0237612, 0.0177596, -0.149421, 63.8947, 0.584536
8347, 0, -1.16187, 5.04999, -0.0258102, 0.0247025, 0.020336, 0.154082, -0.0596201, 34.9307, 0.892964
8348, 0, -1.27327, 4.40695, 0.00889146, 0.0184785, 0.0185861, 0.00236895, -0.132228, 401.192, 0.170114
8352, 0, 0.629547, 3.95338, 0.242753, 0.0192134, 0.0215517, 0.0141203, -0.0229474, 532.697, 0.299974
8357, 0, -0.287519, 4.86387, -0.0269453, 0.0224615, 0.0230886, -0.0320985, 0.00641632, 110.516, 0.472919
8365, 0, 1.24732, 3.65514, -0.202371, 0.0196606, 0.0187201, 0.0113147, -0.107769, 266.166, 0.967309
8367, 0, 1.1273, 4.12705, 0.0750907, 0.018813, 0.0413211, 0.054789, 0.0691094, 142.737, 0.530972
883, 0, 0.326735, 0.19928, -0.0462371, 0.0189702, 0.021342, 0.00117916, 0.196286, 160.593, 0.432507
885, 0, 0.930809, 2.43509, 0.0449397, 0.0196782, 0.01878, -0.0107332, 0.0533186, 114.157, 0.668641
888, 0, 0.0653978, 0.526272, 0.239039, 0.023641, 0.0259196, -0.0617828, 0.0522444, 64.3265, 0.6799
889, 0, 1.2397, 3.45807, 0.478822, 0.0186593, 0.0199738, -0.0156885, -0.0490296, 80.9594, 0.767023
8381, 0, -1.15218, 5.84197, -0.0961475, 0.0187087, 0.0195884, 0.0124014, -0.0237067, 869.82, 0.273455
8384, 0, -0.409989, 2.27913, -0.163873, 0.0212747, 0.0230615, 0.00112972, 0.115926, 94.5789, 0.190122
8385, 0, -1.33597, 4.61231, 0.37031, 0.019504, 0.0220827, -0.0073851, -0.0662245, 668.432, 0.758231
8388, 0, 0.434528, 4.85821, -0.346069, 0.0180948, 0.0218158, -0.0156319, 0.0975566, 30.6096, 1.08987
8391, 0, -0.880142, 2.36223, -0.324549, 0.0199938, 0.0195102, 0.0151994, 0.143371, 702.073, 1.00254
8392, 0, -0.803066, 1.60072, 0.313866, 0.0187907, 0.0201017, 0.00478538, 0.0355312, 542.25, 0.316611
8394, 0, -0.978136, 4.28041, -0.472973, 0.0189866, 0.0768786, -0.165199, -0.139249, 57.1454, 0.505738
8402, 0, -0.429862, 0.742988, 0.239093, 0.0196796, 0.0193756, 0.00216617, -0.0793707, 370.293, 0.450045
8408, 0, 0.0875834, 0.052874, -0.0938476, 0.0186907, 0.0300161, -0.015955, -0.0225346, 120.531, 0.402415
8417, 0, -0.599015, 5.02095, 0.194923, 0.0197163, 0.0196572, -0.0305761, 0.0479223, 104.994, 0.768042
8419, 0, -1.38853, 0.182898, 0.273207, 0.0196069, 0.019622, 0.00673931, -0.19555, 1158.4, 0.304596
8425, 0, -0.328226, 2.50272, 0.195624, 0.0184703, 0.018766, 0.00292731, 0.0950785, 471.651, 0.179857
8429, 0, 1.07646, 5.53799, -0.213947, 0.0211737, 0.026826, 0.00587325, 0.0242199, 135.174, 1.02668
8429, 1, -0.0868317, 6.13338, 0.00848693, 0.0184188, 0.0188181, 0.00653965, -0.0790304, 43.0009, 0.300705
8432, 0, -0.406877, 0.909439, 0.0185868, 0.0194915, 0.0194767, -0.0229039, 0.179672, 32.6867, 1.64306
8436, 0, -0.525486, 0.637319, 0.464055, 0.0185166, 0.0187463, -0.0109133, -0.172063, 439.085, 0.153746
8437, 0, 0.575467, 2.76642, -0.0674693, 0.0183286, 0.0185105, 0.00095766, 0.0338074, 113.601, 0.175197
8447, 0, -0.908372, 5.29828, -0.0932549, 0.0189544, 0.0208823, -0.0134395, 0.00562206, 637.946, 0.324656
8448, 0, 0.658808, 0.213666, 0.387244, 0.0192777, 0.0218393, -0.000843994, 0.0319516, 401.879, 0.706376
8450, 0, -0.50409, 3.89801, -0.172325, 0.0189412, 0.0187399, 0.000821132, 0.0609461, 60.4685, 0.362089
8455, 0, -0.907182, 4.25443, -0.00712763, 0.0182782, 0.0194331, -0.0134313, -0.148633, 60.9454, 0.515821
8471, 0, 0.0913428, 1.7513, 0.115471, 0.0217587, 0.0241866, -0.235175, 0.0204646, 34.9522, 0.865742
8475, 0, 1.15691, 0.110131, 0.0236637, 0.0196354, 0.0197223, -0.000930236, -0.00176183, 503.33, 0.658201
8476, 0, 1.22347, 5.82617, 0.267452, 0.020908, 0.0303059, 0.158993, -0.0713834, 62.1688, 0.755008
8482, 0, 0.731842, 0.847189, 0.0285407, 0.0188872, 0.0195425, 0.00671844, -0.212207, 495.102, 0.35133
8483, 0, -1.01017, 0.92269, 0.31216, 0.0183047, 0.0277816, -0.022276, -0.0589561, 107.716, 0.407909
8501, 0, -0.758116, 4.50297, -0.675266, 0.019308, 0.0197401, -0.0250516, -0.0368759, 40.7965, 1.12539
8507, 0, -0.357729, 4.11953, 0.378622, 0.0216487, 0.0223271, 0.0556104, 0.234684, 138.986, 0.478253
8513, 0, -0.955656, 3.23572, 0.0586378, 0.0188768, 0.0186562, -0.00216374, -0.0628398, 784.431, 0.253611
8528, 0, -0.851422, 0.204341, 0.22391, 0.0210688, 0.0220004, 0.0814688, -0.232296, 51.6817, 0.810845
8529, 0, 0.129742, 2.62326, 0.650709, 0.0223131, 0.0232775, -0.0589517, 0.19216, 55.6672, 0.18228
8530, 0, -1.15648, 3.30195, -0.530918, 0.0203108, 0.0677682, -0.314528, -0.159231, 55.8117, 0.760396
