Event,subcl,eta_center,phi_center,time_center,eta_sig,phi_sig,etaphi_cov,timeeta_cov,energy,sw+,label
8079,0,-1.11304,4.9233,0.147431,0.0185712,0.019923,8.88071e-05,-0.0996576,243.303,0.632603,-1
8090,0,-1.27539,1.61413,-0.332533,0.0189191,0.0185179,0.0118054,-0.204546,89.6957,0.341974,-1
8097,0,-0.469894,1.87481,-0.179048,0.0186073,0.0540746,-0.0147583,-0.0853284,33.4727,0.566616,-1
8112,0,-0.74762,4.49514,0.271497,0.0184913,0.0186847,-0.0156722,0.0198515,51.5541,0.199424,-1
8116,0,1.01893,0.708597,-0.105851,0.0206654,0.0244209,0.0964367,0.0773881,506.455,0.964284,-1
8135,0,0.473279,2.97833,-0.256434,0.0179929,0.0398759,0.00937189,-0.145356,33.5165,0.476214,-1
8137,0,-1.37659,5.06877,0.115684,0.0184795,0.0242356,0.00821409,-0.127694,60.157,0.336917,-1
8141,0,0.83661,5.19243,-0.154297,0.0190999,0.0205218,0.00385325,-0.162216,606.451,0.257667,-1
8144,0,0.761928,0.864866,0.116252,0.0191104,0.031281,-0.0491521,0.0518275,205.221,0.213057,-1
893,0,-0.887835,2.10062,0.251491,0.021555,0.0201052,-0.133754,0.120184,67.1374,0.438914,-1
8147,0,0.887396,0.327556,-0.0597776,0.0187065,0.0193172,-0.00883537,-0.157764,103.501,0.409941,-1
8153,0,-0.646608,5.76754,-0.145109,0.0193483,0.0198916,0.0315741,-0.0698137,489.38,0.128337,-1
8156,0,-0.477392,0.101539,0.325649,0.0196833,0.0204702,-0.01421,-0.047727,499.808,0.858639,-1
8169,0,0.899277,0.364649,0.00356393,0.0238526,0.0250282,-0.00837127,-0.110012,81.2036,1.17949,-1
8169,1,0.88765,0.365709,0.173962,0.0245395,0.0258394,0.0496819,-0.0917039,66.8484,0.229455,-1
8170,0,-0.148488,0.794309,-0.057173,0.0216031,0.0183593,0.022719,-0.124069,44.459,1.08051,-1
8182,0,-0.23965,0.0758684,-0.254988,0.0222139,0.0185427,-0.0312702,0.0443719,22.3257,0.778875,-1
8190,0,0.507484,6.05798,0.20901,0.0183527,0.0198481,0.00131935,0.020266,117.443,0.54598,-1
8193,0,1.35851,0.569449,0.0629995,0.0188693,0.0214959,0.00525043,-0.0942209,408.827,0.302411,-1
8196,0,1.23819,2.41925,0.151436,0.0199892,0.0312455,-0.012935,-0.0472771,469.714,0.328283,-1
8197,0,0.544898,3.23046,0.131633,0.0190014,0.023233,-0.0595253,-0.0276342,111.005,0.397859,-1
8203,0,-0.821511,5.62742,0.0140412,0.0190628,0.0291625,-0.0848595,-0.0210616,744.415,0.230239,-1
8208,0,-0.871489,3.01044,0.25975,0.0188466,0.0730767,-0.209337,-0.113761,43.5474,1.17773,-1
8211,0,0.781863,4.87398,0.272227,0.0182817,0.0193643,0.00112683,-0.00200519,60.1579,0.377539,-1
8212,0,-0.460567,2.79964,-0.421345,0.0232707,0.0203106,-0.171981,0.0828622,11.9564,1.21355,-1
8220,0,0.431037,0.496235,0.133446,0.0187618,0.0184259,0.00748468,0.0702962,95.4002,0.231162,-1
8223,0,0.232044,0.685501,-0.0717524,0.019943,0.0197405,-0.0290418,0.109224,281.253,0.714595,-1
8224,0,1.04251,4.42814,-0.142504,0.0183361,0.032911,0.0153796,-0.112795,76.2267,0.925124,-1
